farm_id,farm_type,acquisition_year,year,age,gross,gross_forestry,gross_soil,gross_biodiversity,gross_beef,gross_water,pdf_fee,expert_fee,supplier_costs,admin,operator_paid,operator_overflow,treasury_pretax,tax,net_to_treasury,cum_profit,land_fmv
F036,medium,4,7,4,9224807.209289301,644788.2401256601,2149294.1337522003,1822059.3866342404,3343346.4302812004,1265319.0184960004,1383721.081393395,461240.3604644651,3228682.523251255,276744.216278679,250000.0,672480.7209289302,3624419.0279015065,906104.7569753766,2718314.27092613,5139237.58902446,17606371.328
F036,medium,4,8,5,12493446.913413437,885509.1831059066,3320659.4366471497,2526589.0161328134,4181571.142444559,1579118.1350830083,1874017.0370120155,624672.3456706719,4372706.419694703,374803.40740240307,250000.0,999344.6913413438,4997247.703633644,1249311.925908411,3747935.7777252328,8887173.366749693,18949368.954880003
F036,medium,4,9,6,15372726.145082599,1083088.419586412,4275349.024683205,3284565.720972657,4813726.309272942,1915996.6705673833,2305908.9217623896,768636.30725413,5380454.150778909,461181.78435247793,250000.0,1287272.61450826,6206544.980934692,1551636.245233673,4654908.735701019,13542082.102450712,20371636.197785605
F036,medium,4,10,7,17767123.779863853,1233010.6587186365,4990757.4281468615,3928340.6022832985,5480047.372082829,2134967.7186322277,2665068.5669795778,888356.1889931927,6218493.322952348,533013.7133959156,250000.0,1526712.3779863855,7212191.987542818,1803047.9968857046,5409143.9906571135,18951226.093107827,21186501.64569703
F037,medium,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F037,medium,4,5,2,2784382.2814000007,202591.58580000003,0.0,421149.0816000001,1575712.334,584929.2800000001,417657.3422100001,139219.11407000004,974533.7984900002,83531.46844200001,250000.0,28438.22814000008,919440.5581880002,229860.13954700006,689580.4186410002,689580.4186410002,15142400.0
F037,medium,4,6,3,6091564.760182001,417338.666748,1043346.6668700001,1167986.786304,2550402.96346,912489.6768000001,913734.7140273001,304578.2380091,2132047.6660637003,182746.94280546,250000.0,359156.47601820005,2308457.1992764403,577114.2998191101,1731342.8994573303,2420923.3180983304,16338649.600000003
F037,medium,4,7,4,9224807.209289301,644788.2401256601,2149294.1337522003,1822059.3866342404,3343346.4302812004,1265319.0184960004,1383721.081393395,461240.3604644651,3228682.523251255,276744.216278679,250000.0,672480.7209289302,3624419.0279015065,906104.7569753766,2718314.27092613,5139237.58902446,17606371.328
F037,medium,4,8,5,12493446.913413437,885509.1831059066,3320659.4366471497,2526589.0161328134,4181571.142444559,1579118.1350830083,1874017.0370120155,624672.3456706719,4372706.419694703,374803.40740240307,250000.0,999344.6913413438,4997247.703633644,1249311.925908411,3747935.7777252328,8887173.366749693,18949368.954880003
F037,medium,4,9,6,15372726.145082599,1083088.419586412,4275349.024683205,3284565.720972657,4813726.309272942,1915996.6705673833,2305908.9217623896,768636.30725413,5380454.150778909,461181.78435247793,250000.0,1287272.61450826,6206544.980934692,1551636.245233673,4654908.735701019,13542082.102450712,20371636.197785605
F037,medium,4,10,7,17767123.779863853,1233010.6587186365,4990757.4281468615,3928340.6022832985,5480047.372082829,2134967.7186322277,2665068.5669795778,888356.1889931927,6218493.322952348,533013.7133959156,250000.0,1526712.3779863855,7212191.987542818,1803047.9968857046,5409143.9906571135,18951226.093107827,21186501.64569703
F038,high,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F038,high,4,5,2,4075721.1267000004,303887.3787,0.0,701915.1360000002,2251017.62,818900.9920000002,611358.169005,203786.05633500003,1426502.3943450002,122271.633801,250000.0,157572.11267000006,1461802.8732140004,365450.7183035001,1096352.1549105002,1096352.1549105002,15142400.0
F038,high,4,6,3,9112668.700523002,626008.000122,1565020.0003050002,1751980.1794560002,3709677.0377600007,1459983.4828800003,1366900.3050784504,455633.43502615014,3189434.0451830504,273380.06101569004,250000.0,661266.8700523003,3577320.854219661,894330.2135549153,2682990.640664746,3779342.795575246,16338649.600000003
F038,high,4,7,4,14202553.175089352,967182.3601884901,3223941.2006283007,2733089.079951361,5253830.104727601,2024510.4295936006,2130382.9762634025,710127.6587544676,4970893.611281273,426076.59525268053,250000.0,1170255.3175089352,5715072.333537527,1428768.0833843818,4286304.250153146,8065647.045728392,17606371.328
F038,high,4,8,5,19126344.11250981,1328263.77465886,4980989.154970724,3789883.5241992204,6395344.100209326,2631863.5584716806,2868951.6168764713,956317.2056254905,6694220.439378433,573790.3233752942,250000.0,1662634.411250981,7783064.5272541195,1945766.1318135299,5837298.39544059,13902945.441168983,18949368.954880003
F038,high,4,9,6,23541820.091133907,1596130.3025483966,6270511.902868701,4926848.581458986,7600620.488325697,3147708.81593213,3531273.013670086,1177091.0045566955,8239637.031896867,706254.6027340172,250000.0,2104182.009113391,9637564.438276242,2409391.1095690606,7228173.328707182,21131118.769876163,20371636.197785605
F038,high,4,10,7,26875447.85272184,1820158.5914417966,7339349.159039503,5807112.194679659,8350548.376507168,3558279.5310537126,4031317.1779082757,1343772.3926360921,9406406.748452643,806263.4355816551,250000.0,2437544.7852721843,11037688.098143173,2759422.0245357933,8278266.07360738,29409384.843483545,21186501.64569703
F039,high,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F039,high,4,5,2,4075721.1267000004,303887.3787,0.0,701915.1360000002,2251017.62,818900.9920000002,611358.169005,203786.05633500003,1426502.3943450002,122271.633801,250000.0,157572.11267000006,1461802.8732140004,365450.7183035001,1096352.1549105002,1096352.1549105002,15142400.0
F039,high,4,6,3,9112668.700523002,626008.000122,1565020.0003050002,1751980.1794560002,3709677.0377600007,1459983.4828800003,1366900.3050784504,455633.43502615014,3189434.0451830504,273380.06101569004,250000.0,661266.8700523003,3577320.854219661,894330.2135549153,2682990.640664746,3779342.795575246,16338649.600000003
F039,high,4,7,4,14202553.175089352,967182.3601884901,3223941.2006283007,2733089.079951361,5253830.104727601,2024510.4295936006,2130382.9762634025,710127.6587544676,4970893.611281273,426076.59525268053,250000.0,1170255.3175089352,5715072.333537527,1428768.0833843818,4286304.250153146,8065647.045728392,17606371.328
F039,high,4,8,5,19126344.11250981,1328263.77465886,4980989.154970724,3789883.5241992204,6395344.100209326,2631863.5584716806,2868951.6168764713,956317.2056254905,6694220.439378433,573790.3233752942,250000.0,1662634.411250981,7783064.5272541195,1945766.1318135299,5837298.39544059,13902945.441168983,18949368.954880003
F039,high,4,9,6,23541820.091133907,1596130.3025483966,6270511.902868701,4926848.581458986,7600620.488325697,3147708.81593213,3531273.013670086,1177091.0045566955,8239637.031896867,706254.6027340172,250000.0,2104182.009113391,9637564.438276242,2409391.1095690606,7228173.328707182,21131118.769876163,20371636.197785605
F039,high,4,10,7,26875447.85272184,1820158.5914417966,7339349.159039503,5807112.194679659,8350548.376507168,3558279.5310537126,4031317.1779082757,1343772.3926360921,9406406.748452643,806263.4355816551,250000.0,2437544.7852721843,11037688.098143173,2759422.0245357933,8278266.07360738,29409384.843483545,21186501.64569703
F040,high,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F040,high,4,5,2,4075721.1267000004,303887.3787,0.0,701915.1360000002,2251017.62,818900.9920000002,611358.169005,203786.05633500003,1426502.3943450002,122271.633801,250000.0,157572.11267000006,1461802.8732140004,365450.7183035001,1096352.1549105002,1096352.1549105002,15142400.0
F040,high,4,6,3,9112668.700523002,626008.000122,1565020.0003050002,1751980.1794560002,3709677.0377600007,1459983.4828800003,1366900.3050784504,455633.43502615014,3189434.0451830504,273380.06101569004,250000.0,661266.8700523003,3577320.854219661,894330.2135549153,2682990.640664746,3779342.795575246,16338649.600000003
F040,high,4,7,4,14202553.175089352,967182.3601884901,3223941.2006283007,2733089.079951361,5253830.104727601,2024510.4295936006,2130382.9762634025,710127.6587544676,4970893.611281273,426076.59525268053,250000.0,1170255.3175089352,5715072.333537527,1428768.0833843818,4286304.250153146,8065647.045728392,17606371.328
F040,high,4,8,5,19126344.11250981,1328263.77465886,4980989.154970724,3789883.5241992204,6395344.100209326,2631863.5584716806,2868951.6168764713,956317.2056254905,6694220.439378433,573790.3233752942,250000.0,1662634.411250981,7783064.5272541195,1945766.1318135299,5837298.39544059,13902945.441168983,18949368.954880003
F040,high,4,9,6,23541820.091133907,1596130.3025483966,6270511.902868701,4926848.581458986,7600620.488325697,3147708.81593213,3531273.013670086,1177091.0045566955,8239637.031896867,706254.6027340172,250000.0,2104182.009113391,9637564.438276242,2409391.1095690606,7228173.328707182,21131118.769876163,20371636.197785605
F040,high,4,10,7,26875447.85272184,1820158.5914417966,7339349.159039503,5807112.194679659,8350548.376507168,3558279.5310537126,4031317.1779082757,1343772.3926360921,9406406.748452643,806263.4355816551,250000.0,2437544.7852721843,11037688.098143173,2759422.0245357933,8278266.07360738,29409384.843483545,21186501.64569703
F041,medium,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F041,medium,5,6,2,2877974.5334580005,208669.333374,0.0,437995.04486400005,1622983.7040200003,608326.4512,431696.1800187001,143898.72667290003,1007291.0867103001,86339.23600374,250000.0,37797.45334580005,958749.3040523602,239687.32601309006,719061.9780392702,719061.9780392702,15142400.0
F041,medium,5,7,3,6295116.467618502,429858.82675044006,1074647.0668761001,1214706.2577561603,2626915.0523638004,948989.2638720003,944267.4701427752,314755.8233809251,2203290.7636664757,188853.49402855505,250000.0,379511.6467618502,2393948.916399771,598487.2290999427,1795461.687299828,2514523.6653390983,16338649.600000003
F041,medium,5,8,4,9532425.209619284,664131.88732943,2213772.9577647666,1894941.7620996102,3443646.8231896367,1315931.7792358403,1429863.7814428925,476621.2604809642,3336348.823366749,285972.7562885785,250000.0,703242.5209619284,3753618.5880400995,938404.6470100249,2815213.941030075,5329737.606369173,17606371.328
F041,medium,5,9,5,12909307.392327998,912074.4585990837,3420279.219746564,2627652.576778126,4307018.276717896,1642282.8604863286,1936396.1088491995,645465.3696164,4518257.5873147985,387279.22176983993,250000.0,1040930.7392328,5171909.104777759,1292977.2761944397,3878931.828583319,9208669.434952492,18949368.954880003
F041,medium,5,10,6,15885913.553350478,1115581.0721740045,4403609.495423702,3415948.3498115637,4958138.098551131,1992636.5373900791,2382887.0330025717,794295.677667524,5560069.743672667,476577.4066005143,250000.0,1338591.355335048,6422083.692407202,1605520.9231018005,4816562.7693054015,14025232.204257894,20371636.197785605
F042,medium,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F042,medium,5,6,2,2877974.5334580005,208669.333374,0.0,437995.04486400005,1622983.7040200003,608326.4512,431696.1800187001,143898.72667290003,1007291.0867103001,86339.23600374,250000.0,37797.45334580005,958749.3040523602,239687.32601309006,719061.9780392702,719061.9780392702,15142400.0
F042,medium,5,7,3,6295116.467618502,429858.82675044006,1074647.0668761001,1214706.2577561603,2626915.0523638004,948989.2638720003,944267.4701427752,314755.8233809251,2203290.7636664757,188853.49402855505,250000.0,379511.6467618502,2393948.916399771,598487.2290999427,1795461.687299828,2514523.6653390983,16338649.600000003
F042,medium,5,8,4,9532425.209619284,664131.88732943,2213772.9577647666,1894941.7620996102,3443646.8231896367,1315931.7792358403,1429863.7814428925,476621.2604809642,3336348.823366749,285972.7562885785,250000.0,703242.5209619284,3753618.5880400995,938404.6470100249,2815213.941030075,5329737.606369173,17606371.328
F042,medium,5,9,5,12909307.392327998,912074.4585990837,3420279.219746564,2627652.576778126,4307018.276717896,1642282.8604863286,1936396.1088491995,645465.3696164,4518257.5873147985,387279.22176983993,250000.0,1040930.7392328,5171909.104777759,1292977.2761944397,3878931.828583319,9208669.434952492,18949368.954880003
F042,medium,5,10,6,15885913.553350478,1115581.0721740045,4403609.495423702,3415948.3498115637,4958138.098551131,1992636.5373900791,2382887.0330025717,794295.677667524,5560069.743672667,476577.4066005143,250000.0,1338591.355335048,6422083.692407202,1605520.9231018005,4816562.7693054015,14025232.204257894,20371636.197785605
F043,medium,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F043,medium,5,6,2,2877974.5334580005,208669.333374,0.0,437995.04486400005,1622983.7040200003,608326.4512,431696.1800187001,143898.72667290003,1007291.0867103001,86339.23600374,250000.0,37797.45334580005,958749.3040523602,239687.32601309006,719061.9780392702,719061.9780392702,15142400.0
F043,medium,5,7,3,6295116.467618502,429858.82675044006,1074647.0668761001,1214706.2577561603,2626915.0523638004,948989.2638720003,944267.4701427752,314755.8233809251,2203290.7636664757,188853.49402855505,250000.0,379511.6467618502,2393948.916399771,598487.2290999427,1795461.687299828,2514523.6653390983,16338649.600000003
F043,medium,5,8,4,9532425.209619284,664131.88732943,2213772.9577647666,1894941.7620996102,3443646.8231896367,1315931.7792358403,1429863.7814428925,476621.2604809642,3336348.823366749,285972.7562885785,250000.0,703242.5209619284,3753618.5880400995,938404.6470100249,2815213.941030075,5329737.606369173,17606371.328
F043,medium,5,9,5,12909307.392327998,912074.4585990837,3420279.219746564,2627652.576778126,4307018.276717896,1642282.8604863286,1936396.1088491995,645465.3696164,4518257.5873147985,387279.22176983993,250000.0,1040930.7392328,5171909.104777759,1292977.2761944397,3878931.828583319,9208669.434952492,18949368.954880003
F043,medium,5,10,6,15885913.553350478,1115581.0721740045,4403609.495423702,3415948.3498115637,4958138.098551131,1992636.5373900791,2382887.0330025717,794295.677667524,5560069.743672667,476577.4066005143,250000.0,1338591.355335048,6422083.692407202,1605520.9231018005,4816562.7693054015,14025232.204257894,20371636.197785605
F044,medium,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F044,medium,5,6,2,2877974.5334580005,208669.333374,0.0,437995.04486400005,1622983.7040200003,608326.4512,431696.1800187001,143898.72667290003,1007291.0867103001,86339.23600374,250000.0,37797.45334580005,958749.3040523602,239687.32601309006,719061.9780392702,719061.9780392702,15142400.0
F044,medium,5,7,3,6295116.467618502,429858.82675044006,1074647.0668761001,1214706.2577561603,2626915.0523638004,948989.2638720003,944267.4701427752,314755.8233809251,2203290.7636664757,188853.49402855505,250000.0,379511.6467618502,2393948.916399771,598487.2290999427,1795461.687299828,2514523.6653390983,16338649.600000003
F044,medium,5,8,4,9532425.209619284,664131.88732943,2213772.9577647666,1894941.7620996102,3443646.8231896367,1315931.7792358403,1429863.7814428925,476621.2604809642,3336348.823366749,285972.7562885785,250000.0,703242.5209619284,3753618.5880400995,938404.6470100249,2815213.941030075,5329737.606369173,17606371.328
F044,medium,5,9,5,12909307.392327998,912074.4585990837,3420279.219746564,2627652.576778126,4307018.276717896,1642282.8604863286,1936396.1088491995,645465.3696164,4518257.5873147985,387279.22176983993,250000.0,1040930.7392328,5171909.104777759,1292977.2761944397,3878931.828583319,9208669.434952492,18949368.954880003
F044,medium,5,10,6,15885913.553350478,1115581.0721740045,4403609.495423702,3415948.3498115637,4958138.098551131,1992636.5373900791,2382887.0330025717,794295.677667524,5560069.743672667,476577.4066005143,250000.0,1338591.355335048,6422083.692407202,1605520.9231018005,4816562.7693054015,14025232.204257894,20371636.197785605
F045,medium,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F045,medium,5,6,2,2877974.5334580005,208669.333374,0.0,437995.04486400005,1622983.7040200003,608326.4512,431696.1800187001,143898.72667290003,1007291.0867103001,86339.23600374,250000.0,37797.45334580005,958749.3040523602,239687.32601309006,719061.9780392702,719061.9780392702,15142400.0
F045,medium,5,7,3,6295116.467618502,429858.82675044006,1074647.0668761001,1214706.2577561603,2626915.0523638004,948989.2638720003,944267.4701427752,314755.8233809251,2203290.7636664757,188853.49402855505,250000.0,379511.6467618502,2393948.916399771,598487.2290999427,1795461.687299828,2514523.6653390983,16338649.600000003
F045,medium,5,8,4,9532425.209619284,664131.88732943,2213772.9577647666,1894941.7620996102,3443646.8231896367,1315931.7792358403,1429863.7814428925,476621.2604809642,3336348.823366749,285972.7562885785,250000.0,703242.5209619284,3753618.5880400995,938404.6470100249,2815213.941030075,5329737.606369173,17606371.328
F045,medium,5,9,5,12909307.392327998,912074.4585990837,3420279.219746564,2627652.576778126,4307018.276717896,1642282.8604863286,1936396.1088491995,645465.3696164,4518257.5873147985,387279.22176983993,250000.0,1040930.7392328,5171909.104777759,1292977.2761944397,3878931.828583319,9208669.434952492,18949368.954880003
F045,medium,5,10,6,15885913.553350478,1115581.0721740045,4403609.495423702,3415948.3498115637,4958138.098551131,1992636.5373900791,2382887.0330025717,794295.677667524,5560069.743672667,476577.4066005143,250000.0,1338591.355335048,6422083.692407202,1605520.9231018005,4816562.7693054015,14025232.204257894,20371636.197785605
F046,medium,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F046,medium,5,6,2,2877974.5334580005,208669.333374,0.0,437995.04486400005,1622983.7040200003,608326.4512,431696.1800187001,143898.72667290003,1007291.0867103001,86339.23600374,250000.0,37797.45334580005,958749.3040523602,239687.32601309006,719061.9780392702,719061.9780392702,15142400.0
F046,medium,5,7,3,6295116.467618502,429858.82675044006,1074647.0668761001,1214706.2577561603,2626915.0523638004,948989.2638720003,944267.4701427752,314755.8233809251,2203290.7636664757,188853.49402855505,250000.0,379511.6467618502,2393948.916399771,598487.2290999427,1795461.687299828,2514523.6653390983,16338649.600000003
F046,medium,5,8,4,9532425.209619284,664131.88732943,2213772.9577647666,1894941.7620996102,3443646.8231896367,1315931.7792358403,1429863.7814428925,476621.2604809642,3336348.823366749,285972.7562885785,250000.0,703242.5209619284,3753618.5880400995,938404.6470100249,2815213.941030075,5329737.606369173,17606371.328
F046,medium,5,9,5,12909307.392327998,912074.4585990837,3420279.219746564,2627652.576778126,4307018.276717896,1642282.8604863286,1936396.1088491995,645465.3696164,4518257.5873147985,387279.22176983993,250000.0,1040930.7392328,5171909.104777759,1292977.2761944397,3878931.828583319,9208669.434952492,18949368.954880003
F046,medium,5,10,6,15885913.553350478,1115581.0721740045,4403609.495423702,3415948.3498115637,4958138.098551131,1992636.5373900791,2382887.0330025717,794295.677667524,5560069.743672667,476577.4066005143,250000.0,1338591.355335048,6422083.692407202,1605520.9231018005,4816562.7693054015,14025232.204257894,20371636.197785605
F047,medium,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F047,medium,5,6,2,2877974.5334580005,208669.333374,0.0,437995.04486400005,1622983.7040200003,608326.4512,431696.1800187001,143898.72667290003,1007291.0867103001,86339.23600374,250000.0,37797.45334580005,958749.3040523602,239687.32601309006,719061.9780392702,719061.9780392702,15142400.0
F047,medium,5,7,3,6295116.467618502,429858.82675044006,1074647.0668761001,1214706.2577561603,2626915.0523638004,948989.2638720003,944267.4701427752,314755.8233809251,2203290.7636664757,188853.49402855505,250000.0,379511.6467618502,2393948.916399771,598487.2290999427,1795461.687299828,2514523.6653390983,16338649.600000003
F047,medium,5,8,4,9532425.209619284,664131.88732943,2213772.9577647666,1894941.7620996102,3443646.8231896367,1315931.7792358403,1429863.7814428925,476621.2604809642,3336348.823366749,285972.7562885785,250000.0,703242.5209619284,3753618.5880400995,938404.6470100249,2815213.941030075,5329737.606369173,17606371.328
F047,medium,5,9,5,12909307.392327998,912074.4585990837,3420279.219746564,2627652.576778126,4307018.276717896,1642282.8604863286,1936396.1088491995,645465.3696164,4518257.5873147985,387279.22176983993,250000.0,1040930.7392328,5171909.104777759,1292977.2761944397,3878931.828583319,9208669.434952492,18949368.954880003
F047,medium,5,10,6,15885913.553350478,1115581.0721740045,4403609.495423702,3415948.3498115637,4958138.098551131,1992636.5373900791,2382887.0330025717,794295.677667524,5560069.743672667,476577.4066005143,250000.0,1338591.355335048,6422083.692407202,1605520.9231018005,4816562.7693054015,14025232.204257894,20371636.197785605
F048,high,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F048,high,5,6,2,4213200.921781001,313004.000061,0.0,729991.7414400001,2318548.1486000004,851657.0316800001,631980.13826715,210660.04608905004,1474620.3226233502,126396.02765343002,250000.0,171320.09217810008,1519544.3871480203,379886.0967870051,1139658.2903610151,1139658.2903610151,15142400.0
F048,high,5,7,3,9418168.398162052,644788.2401256601,1611970.6003141503,1822059.3866342404,3820967.3488928005,1518382.8221952005,1412725.2597243078,470908.4199081026,3296358.939356718,282545.05194486154,250000.0,691816.8398162052,3705630.7272280618,926407.6818070154,2779223.045421046,3918881.3357820613,16338649.600000003
F048,high,5,8,4,14676205.765437482,996197.8309941449,3320659.4366471497,2842412.643149415,5411445.007869429,2105490.8467773446,2201430.864815622,733810.2882718742,5136672.017903118,440286.17296312447,250000.0,1217620.5765437484,5914006.421483743,1478501.6053709358,4435504.816112807,8354386.151894868,17606371.328
F048,high,5,9,5,19764351.906711813,1368111.6878986256,5130418.829619846,3941478.865167189,6587204.423215604,2737138.100810548,2964652.786006772,988217.5953355907,6917523.167349135,592930.5572013544,250000.0,1726435.1906711813,8051027.800818962,2012756.9502047405,6038270.850614222,14392657.002509091,18949368.954880003
F048,high,5,10,6,24328820.267841842,1644014.2116248487,6458627.259954763,5123922.524717346,7828639.10297547,3273617.168569416,3649323.040176276,1216441.0133920922,8515087.093744645,729864.6080352552,250000.0,2182882.0267841844,9968104.512493573,2492026.1281233933,7476078.38437018,21868735.386879273,20371636.197785605
F049,high,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F049,high,5,6,2,4213200.921781001,313004.000061,0.0,729991.7414400001,2318548.1486000004,851657.0316800001,631980.13826715,210660.04608905004,1474620.3226233502,126396.02765343002,250000.0,171320.09217810008,1519544.3871480203,379886.0967870051,1139658.2903610151,1139658.2903610151,15142400.0
F049,high,5,7,3,9418168.398162052,644788.2401256601,1611970.6003141503,1822059.3866342404,3820967.3488928005,1518382.8221952005,1412725.2597243078,470908.4199081026,3296358.939356718,282545.05194486154,250000.0,691816.8398162052,3705630.7272280618,926407.6818070154,2779223.045421046,3918881.3357820613,16338649.600000003
F049,high,5,8,4,14676205.765437482,996197.8309941449,3320659.4366471497,2842412.643149415,5411445.007869429,2105490.8467773446,2201430.864815622,733810.2882718742,5136672.017903118,440286.17296312447,250000.0,1217620.5765437484,5914006.421483743,1478501.6053709358,4435504.816112807,8354386.151894868,17606371.328
F049,high,5,9,5,19764351.906711813,1368111.6878986256,5130418.829619846,3941478.865167189,6587204.423215604,2737138.100810548,2964652.786006772,988217.5953355907,6917523.167349135,592930.5572013544,250000.0,1726435.1906711813,8051027.800818962,2012756.9502047405,6038270.850614222,14392657.002509091,18949368.954880003
F049,high,5,10,6,24328820.267841842,1644014.2116248487,6458627.259954763,5123922.524717346,7828639.10297547,3273617.168569416,3649323.040176276,1216441.0133920922,8515087.093744645,729864.6080352552,250000.0,2182882.0267841844,9968104.512493573,2492026.1281233933,7476078.38437018,21868735.386879273,20371636.197785605
F050,high,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F050,high,5,6,2,4213200.921781001,313004.000061,0.0,729991.7414400001,2318548.1486000004,851657.0316800001,631980.13826715,210660.04608905004,1474620.3226233502,126396.02765343002,250000.0,171320.09217810008,1519544.3871480203,379886.0967870051,1139658.2903610151,1139658.2903610151,15142400.0
F050,high,5,7,3,9418168.398162052,644788.2401256601,1611970.6003141503,1822059.3866342404,3820967.3488928005,1518382.8221952005,1412725.2597243078,470908.4199081026,3296358.939356718,282545.05194486154,250000.0,691816.8398162052,3705630.7272280618,926407.6818070154,2779223.045421046,3918881.3357820613,16338649.600000003
F050,high,5,8,4,14676205.765437482,996197.8309941449,3320659.4366471497,2842412.643149415,5411445.007869429,2105490.8467773446,2201430.864815622,733810.2882718742,5136672.017903118,440286.17296312447,250000.0,1217620.5765437484,5914006.421483743,1478501.6053709358,4435504.816112807,8354386.151894868,17606371.328
F050,high,5,9,5,19764351.906711813,1368111.6878986256,5130418.829619846,3941478.865167189,6587204.423215604,2737138.100810548,2964652.786006772,988217.5953355907,6917523.167349135,592930.5572013544,250000.0,1726435.1906711813,8051027.800818962,2012756.9502047405,6038270.850614222,14392657.002509091,18949368.954880003
F050,high,5,10,6,24328820.267841842,1644014.2116248487,6458627.259954763,5123922.524717346,7828639.10297547,3273617.168569416,3649323.040176276,1216441.0133920922,8515087.093744645,729864.6080352552,250000.0,2182882.0267841844,9968104.512493573,2492026.1281233933,7476078.38437018,21868735.386879273,20371636.197785605
F051,medium,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F051,medium,6,7,2,2974776.9844223806,214929.41337522003,0.0,455514.8466585601,1671673.2151406002,632659.5092480002,446216.54766335705,148738.84922111905,1041171.9445478332,89243.30953267141,250000.0,47477.69844223809,999406.3334573999,249851.58336434996,749554.7500930498,749554.7500930498,15142400.0
F051,medium,6,8,3,6505606.916863337,442754.5915529533,1106886.4788823833,1263294.5080664067,2705722.5039347145,986948.8344268802,975841.0375295006,325280.34584316687,2276962.420902168,195168.20750590012,250000.0,400560.69168633374,2482354.9050826016,620588.7262706504,1861766.178811951,2611320.928905001,16338649.600000003
F051,medium,6,9,4,9850506.701321216,684055.8439493128,2280186.146497709,1970739.4325835945,3546956.2278853254,1368569.050405274,1477576.0051981823,492525.3350660608,3447677.3454624256,295515.20103963645,250000.0,735050.6701321217,3887212.8145549106,971803.2036387277,2915409.610916183,5526730.539821183,17606371.328
F051,medium,6,10,5,13339285.968470484,939436.6923570563,3522887.5963389613,2732758.679849251,4436228.825019433,1707974.174905782,2000892.8952705725,666964.2984235242,4668750.088964669,400178.5790541145,250000.0,1083928.5968470485,5352500.106757604,1338125.026689401,4014375.0800682027,9541105.619889386,18949368.954880003
F052,medium,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14560000.0
F052,medium,6,7,2,2974776.9844223806,214929.41337522003,0.0,455514.8466585601,1671673.2151406002,632659.5092480002,446216.54766335705,148738.84922111905,1041171.9445478332,89243.30953267141,250000.0,47477.69844223809,999406.3334573999,249851.58336434996,749554.7500930498,749554.7500930498,15142400.0
F052,medium,6,8,3,6505606.916863337,442754.5915529533,1106886.4788823833,1263294.5080664067,2705722.5039347145,986948.8344268802,975841.0375295006,325280.34584316687,2276962.420902168,195168.20750590012,250000.0,400560.69168633374,2482354.9050826016,620588.7262706504,1861766.178811951,2611320.928905001,16338649.600000003
F052,medium,6,9,4,9850506.701321216,684055.8439493128,2280186.146497709,1970739.4325835945,3546956.2278853254,1368569.050405274,1477576.0051981823,492525.3350660608,3447677.3454624256,295515.20103963645,250000.0,735050.6701321217,3887212.8145549106,971803.2036387277,2915409.610916183,5526730.539821183,17606371.328
